Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,Product Name,Sales,Quantity,Discount,Profit
CA-2014-123344,24-09-2014,29-09-2014,Standard Class,JD-16060,San Francisco,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,Manchester,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44
CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,Manchester,Staple remover,7.36,2,0,0.1472
CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,Manchester,Pizazz Global Quick File,104.79,7,0,29.3412
CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,Manchester,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192
CA-2017-104745,29-05-2017,04-06-2017,Standard Class,GT-14755,Harlingen,Xerox 1930,25.92,5,0.2,9.396
CA-2017-104745,29-05-2017,04-06-2017,Standard Class,GT-14755,Harlingen,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,Tucson,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,Tucson,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,Tucson,Newell 324,9.24,1,0.2,0.924
US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,Tucson,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
US-2016-134656,28-09-2016,01-10-2016,First Class,MM-18280,Quincy,Xerox 1960,99.136,4,0.2,30.98
US-2017-134481,27-08-2017,01-09-2017,Standard Class,AR-10405,Franklin,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848
CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,Houston,Holmes Odor Grabber,8.652,3,0.8,-20.3322
CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,Houston,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811
CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,Houston,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
CA-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,San Francisco,Southworth Structures Collection,50.96,7,0,25.48
CA-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,San Francisco,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376
CA-2015-125395,26-06-2015,29-06-2015,Second Class,LA-16780,Taylor,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,Pembroke Pines,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,Pembroke Pines,Logitech Media Keyboard K200,83.976,3,0.2,-1.0497
CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,Philadelphia,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,Philadelphia,3M Hangers With Command Adhesive,2.96,1,0.2,0.777
CA-2014-115973,24-11-2014,26-11-2014,First Class,NG-18430,Cincinnati,Crayola Colored Pencils,2.624,1,0.2,0.4264
CA-2017-101798,11-12-2017,15-12-2017,Standard Class,MV-18190,New York City,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
CA-2017-101798,11-12-2017,15-12-2017,Standard Class,MV-18190,New York City,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0,13.5932
US-2014-135972,21-09-2014,23-09-2014,Second Class,JG-15115,Des Moines,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
US-2014-135972,21-09-2014,23-09-2014,Second Class,JG-15115,Des Moines,Canon PC1080F Personal Copier,1799.97,3,0,701.9883
US-2014-134971,07-06-2014,10-06-2014,Second Class,BP-11095,Peoria,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
CA-2017-102946,30-06-2017,05-07-2017,Standard Class,VP-21730,Las Vegas,Tuf-Vin Binders,75.792,3,0.2,25.5798
CA-2017-165603,17-10-2017,19-10-2017,Second Class,SS-20140,Warwick,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924
CA-2017-165603,17-10-2017,19-10-2017,Second Class,SS-20140,Warwick,Xerox 1958,12.96,2,0,6.2208
CA-2015-122259,31-10-2015,04-11-2015,Standard Class,HP-14815,Jackson,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036
CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Houston,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Houston,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Houston,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784
CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Houston,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198
CA-2014-113166,24-12-2014,26-12-2014,First Class,LF-17185,Miami,Xerox 1974,9.568,2,0.2,3.4684
CA-2014-155208,16-04-2014,20-04-2014,Standard Class,SP-20650,Wilmington,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
CA-2017-117933,24-12-2017,29-12-2017,Standard Class,RF-19840,New York City,Staple holder,35.91,3,0,9.6957
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0,4.6464
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,Self-Adhesive Removable Labels,28.35,9,0,13.608
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,Xerox 1908,55.98,1,0,27.4302
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548
CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,San Francisco,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548
CA-2017-142636,03-11-2017,07-11-2017,Standard Class,KC-16675,Seattle,Xerox 191,139.86,7,0,65.7342
CA-2017-142636,03-11-2017,07-11-2017,Standard Class,KC-16675,Seattle,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744
CA-2017-122105,24-06-2017,28-06-2017,Standard Class,CJ-12010,Huntington Beach,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984
CA-2016-148796,14-04-2016,18-04-2016,Standard Class,PB-19150,Los Angeles,Bevis Steel Folding Chairs,383.8,5,0.2,38.38
CA-2017-154816,06-11-2017,10-11-2017,Standard Class,VB-21745,Richmond,Xerox 1987,5.78,1,0,2.8322
CA-2017-110478,04-03-2017,09-03-2017,Standard Class,SP-20860,Los Angeles,American Pencil,9.32,4,0,2.7028
CA-2017-110478,04-03-2017,09-03-2017,Standard Class,SP-20860,Los Angeles,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015
CA-2014-142048,22-06-2014,25-06-2014,First Class,JE-15745,Louisville,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662
CA-2017-125388,19-10-2017,23-10-2017,Standard Class,MP-17965,Lawrence,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056
CA-2017-125388,19-10-2017,23-10-2017,Standard Class,MP-17965,Lawrence,Crate-A-Files,32.7,3,0,8.502
CA-2017-155705,21-08-2017,23-08-2017,Second Class,NF-18385,Jackson,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264
CA-2017-149160,23-11-2017,26-11-2017,Second Class,JM-15265,Canton,Coloredge Poster Frame,28.4,2,0,11.076
CA-2017-149160,23-11-2017,26-11-2017,Second Class,JM-15265,Canton,GBC VeloBinder Manual Binding System,287.92,8,0,138.2016
CA-2014-101476,12-09-2014,13-09-2014,First Class,SD-20485,New Rochelle,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
CA-2017-152275,01-10-2017,08-10-2017,Standard Class,KH-16630,San Antonio,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,Gastonia,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508
US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,Gastonia,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,Gastonia,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425
US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,Gastonia,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748
CA-2016-127369,06-06-2016,07-06-2016,First Class,DB-13060,Lowell,Letter Size Cart,714.3,5,0,207.147
US-2014-150574,19-12-2014,25-12-2014,Standard Class,MK-18160,Jacksonville,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
US-2014-150574,19-12-2014,25-12-2014,Standard Class,MK-18160,Jacksonville,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585
CA-2016-147375,12-06-2016,14-06-2016,Second Class,PO-19180,Chicago,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991
CA-2016-147375,12-06-2016,14-06-2016,Second Class,PO-19180,Chicago,Xerox 1908,313.488,7,0.2,113.6394
CA-2017-130043,15-09-2017,19-09-2017,Standard Class,BB-11545,Houston,Xerox 1897,31.872,8,0.2,11.5536
CA-2017-157252,20-01-2017,23-01-2017,Second Class,CV-12805,New York City,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,Aluminum Document Frame,12.22,1,0,3.666
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528
CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Detroit,Avery 520,22.05,7,0,10.584
CA-2017-154214,20-03-2017,25-03-2017,Second Class,TB-21595,Columbus,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,Newell 345,59.52,3,0,15.4752
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,50 Colored Long Pencils,30.48,3,0,7.9248
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,Newell 342,9.84,3,0,2.8536
CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Auburn,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312
CA-2017-147277,20-10-2017,24-10-2017,Standard Class,EB-13705,Akron,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304
CA-2017-147277,20-10-2017,24-10-2017,Standard Class,EB-13705,Akron,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408
CA-2016-100153,13-12-2016,17-12-2016,Standard Class,KH-16630,Norman,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
US-2014-110674,12-02-2014,18-02-2014,Standard Class,SC-20095,Concord,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294
US-2016-157945,26-09-2016,01-10-2016,Standard Class,NF-18385,Decatur,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
US-2016-157945,26-09-2016,01-10-2016,Standard Class,NF-18385,Decatur,Staple envelope,8.928,2,0.2,3.348
CA-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,Seattle,3M Office Air Cleaner,103.92,4,0,36.372
CA-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,Seattle,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622
CA-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,Seattle,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
CA-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,Phoenix,Eldon Wave Desk Accessories,23.56,5,0.2,7.068
CA-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,Phoenix,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832
CA-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,Phoenix,Poly Designer Cover & Back,28.485,5,0.7,-20.889
CA-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,Phoenix,Premier Electric Letter Opener,185.376,2,0.2,-34.758
CA-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,Phoenix,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704
US-2015-101399,17-01-2015,24-01-2015,Standard Class,JS-15940,Park Ridge,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
CA-2017-154907,31-03-2017,04-04-2017,Standard Class,DS-13180,Amarillo,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352
US-2016-100419,16-12-2016,20-12-2016,Second Class,CC-12670,Chicago,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002
CA-2015-154144,20-12-2015,24-12-2015,Standard Class,MH-17785,Lindenhurst,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,Samsung Galaxy Note 3,703.968,4,0.2,87.996
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819
CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,San Francisco,Xerox 1912,94.85,5,0,45.528
CA-2016-103891,12-07-2016,19-07-2016,Standard Class,KH-16690,Los Angeles,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
CA-2016-152632,27-10-2016,02-11-2016,Standard Class,JE-15475,Troy,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296
CA-2016-100790,26-06-2016,02-07-2016,Standard Class,JG-15805,New York City,Prang Colored Pencils,14.7,5,0,6.615
CA-2016-100790,26-06-2016,02-07-2016,Standard Class,JG-15805,New York City,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51
CA-2014-134677,06-10-2014,10-10-2014,Standard Class,XP-21865,San Diego,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089
CA-2014-127691,22-07-2014,27-07-2014,Standard Class,EM-14065,New York City,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688
CA-2014-127691,22-07-2014,27-07-2014,Standard Class,EM-14065,New York City,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
CA-2017-140963,10-06-2017,13-06-2017,First Class,MT-18070,Los Angeles,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8
CA-2017-140963,10-06-2017,13-06-2017,First Class,MT-18070,Los Angeles,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245
CA-2017-140963,10-06-2017,13-06-2017,First Class,MT-18070,Los Angeles,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975
CA-2014-154627,29-10-2014,31-10-2014,First Class,SA-20830,Chicago,Apple iPhone 5S,2735.952,6,0.2,341.994
CA-2014-133753,09-06-2014,13-06-2014,Second Class,CW-11905,Huntsville,Square Credit Card Reader,7.992,1,0.2,0.5994
CA-2014-133753,09-06-2014,13-06-2014,Second Class,CW-11905,Huntsville,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974
CA-2014-133753,09-06-2014,13-06-2014,Second Class,CW-11905,Huntsville,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572
CA-2014-113362,14-09-2014,19-09-2014,Standard Class,AJ-10960,Rochester,Fellowes Officeware Wire Shelving,449.15,5,0,8.983
CA-2014-113362,14-09-2014,19-09-2014,Standard Class,AJ-10960,Rochester,Colored Envelopes,11.07,3,0,5.0922
CA-2016-169166,09-05-2016,14-05-2016,Standard Class,SS-20590,Seattle,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572
US-2016-120929,18-03-2016,21-03-2016,Second Class,RO-19780,Memphis,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941
CA-2015-134782,27-12-2015,31-12-2015,Standard Class,MD-17350,Fayetteville,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558
CA-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,Costa Mesa,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
CA-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,Costa Mesa,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432
CA-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,Costa Mesa,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176
CA-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,Costa Mesa,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869
US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,Parker,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08
US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,Parker,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,Parker,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,Parker,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008
US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,Parker,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871
CA-2017-134978,12-11-2017,15-11-2017,Second Class,EB-13705,New York City,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373
CA-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,Atlanta,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0,0.7398
CA-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,Atlanta,Newell 344,8.34,3,0,2.1684
CA-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,Atlanta,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685
CA-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,Atlanta,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0,3177.475
CA-2017-135307,26-11-2017,27-11-2017,First Class,LS-17245,Gladstone,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416
CA-2017-135307,26-11-2017,27-11-2017,First Class,LS-17245,Gladstone,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0,12.1728
CA-2016-106341,20-10-2016,23-10-2016,First Class,LF-17185,Newark,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
CA-2017-163405,21-12-2017,25-12-2017,Standard Class,BN-11515,Los Angeles,Newell 327,6.63,3,0,1.7901
CA-2017-163405,21-12-2017,25-12-2017,Standard Class,BN-11515,Los Angeles,Newell 317,5.88,2,0,1.7052
CA-2017-127432,22-01-2017,27-01-2017,Standard Class,AD-10180,Great Falls,Canon Image Class D660 Copier,2999.95,5,0,1379.977
CA-2017-127432,22-01-2017,27-01-2017,Standard Class,AD-10180,Great Falls,Advantus Rolling Storage Box,51.45,3,0,13.8915
CA-2017-127432,22-01-2017,27-01-2017,Standard Class,AD-10180,Great Falls,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0,5.382
CA-2017-127432,22-01-2017,27-01-2017,Standard Class,AD-10180,Great Falls,Tennsco Single-Tier Lockers,1126.02,3,0,56.301
CA-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,Houston,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877
CA-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,Houston,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136
CA-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,Houston,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168
CA-2017-145142,23-01-2017,25-01-2017,First Class,MC-17605,Detroit,Balt Solid Wood Rectangular Table,210.98,2,0,21.098
US-2016-139486,21-05-2016,23-05-2016,First Class,LH-17155,Los Angeles,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
US-2016-139486,21-05-2016,23-05-2016,First Class,LH-17155,Los Angeles,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0,27.1666
CA-2015-158792,26-12-2015,02-01-2016,Standard Class,BD-11605,Lawrence,Staples,22.2,5,0,10.434
CA-2017-113558,21-10-2017,26-10-2017,Standard Class,PH-18790,Lakeland,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747
CA-2017-113558,21-10-2017,26-10-2017,Standard Class,PH-18790,Lakeland,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408
US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,Philadelphia,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672
US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,Philadelphia,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058
US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,Philadelphia,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692
CA-2015-102848,07-11-2015,09-11-2015,Second Class,KB-16240,Los Angeles,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92
US-2017-129441,07-09-2017,11-09-2017,Standard Class,JC-15340,Los Angeles,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.397
CA-2016-168753,29-05-2016,01-06-2016,Second Class,RL-19615,Montgomery,Panasonic KX-TG9471B,979.95,5,0,274.386
CA-2016-168753,29-05-2016,01-06-2016,Second Class,RL-19615,Montgomery,Presstex Flexible Ring Binders,22.75,5,0,11.375
CA-2016-126613,10-07-2016,16-07-2016,Standard Class,AA-10375,Mesa,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
US-2017-122637,03-09-2017,08-09-2017,Second Class,EP-13915,Chicago,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856
CA-2015-147851,03-12-2015,08-12-2015,Standard Class,MP-17470,New York City,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36
CA-2015-134894,07-12-2015,11-12-2015,Standard Class,DK-12985,Henderson,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
CA-2015-134894,07-12-2015,11-12-2015,Standard Class,DK-12985,Henderson,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0,70.98
CA-2014-140795,01-02-2014,03-02-2014,First Class,BD-11500,Green Bay,Enermax Aurora Lite Keyboard,468.9,6,0,206.316
CA-2016-136924,14-07-2016,17-07-2016,First Class,ES-14080,Tucson,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864
US-2015-120161,18-12-2015,23-12-2015,Standard Class,LM-17065,Springfield,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246
CA-2014-103849,11-05-2014,16-05-2014,Standard Class,PG-18895,Fort Worth,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264
CA-2014-103849,11-05-2014,16-05-2014,Standard Class,PG-18895,Fort Worth,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1,0.2,6.2995
CA-2014-103849,11-05-2014,16-05-2014,Standard Class,PG-18895,Fort Worth,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
CA-2017-162929,19-11-2017,22-11-2017,First Class,AS-10135,New York City,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932
CA-2017-162929,19-11-2017,22-11-2017,First Class,AS-10135,New York City,Xerox 1898,13.36,2,0,6.4128
CA-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,Chicago,Home/Office Personal File Carts,250.272,9,0.2,15.642
CA-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,Chicago,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046
CA-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,Chicago,Staple remover,8.72,5,0.2,-1.744
